0.188794851303	0.364497900009
0.224188804626	0.397938013077
0.22954916954	0.383149147034
0.208302021027	0.408524036407
0.215948104858	0.42457985878
0.219611167908	0.408095121384
0.211328983307	0.387223005295
0.21502995491	0.431303024292
0.220365047455	0.382775068283
0.210749864578	0.405851125717
0.20517206192	0.366178035736
0.219904899597	0.397279977798
0.214890956879	0.403584003448
0.221863031387	0.406304836273
0.230669021606	0.420730829239
0.222163200378	0.471759080887
0.231912851334	0.466022968292
0.290541887283	0.407592058182
0.225533008575	0.468019962311
0.220402956009	0.43656206131
0.225591897964	0.4054479599
