0.209846019745	0.366816997528
0.206886053085	0.388543128967
0.212939023972	0.364202022552
0.203248023987	0.34640288353
0.235761880875	0.460498094559
0.215621948242	0.431226015091
0.211934089661	0.404671907425
0.253623962402	0.394052028656
0.242980957031	0.411138057709
0.199915885925	0.398702859879
0.221801996231	0.414831876755
0.234400987625	0.424773931503
0.22897195816	0.4063539505
0.234773159027	0.420975208282
0.198161840439	0.374352931976
0.232853889465	0.408959150314
0.224279880524	0.395352125168
0.215081930161	0.401540994644
0.203528881073	0.394479036331
0.220299005508	0.423249959946
0.215328931808	0.396613836288
0.228438854218	0.396080970764
0.217290878296	0.37664103508
0.238161802292	0.395352125168
0.243320941925	0.406949996948
0.217976093292	0.381139039993
0.219130039215	0.402606964111
0.222112894058	0.413469076157
0.231534004211	0.393260002136
0.235746860504	0.392420053482
0.205798864365	0.379860877991
0.222894191742	0.441411972046
0.209923028946	0.455126047134
0.245338916779	0.471251010895
0.209454774857	0.423111200333
0.224802017212	0.414412975311
0.217041969299	0.406603813171
0.247489929199	0.417793989182
0.21436214447	0.398324966431
0.214198827744	0.409178972244
0.214570045471	0.383782863617
0.225514888763	0.391076087952
0.211129903793	0.415772914886
0.216536045074	0.433511018753
0.234560966492	0.400688886642
